env_steps,episode,return_0,return_1,joint_return,length,loss,epsilon,entropy,approx_kl,clip_fraction,actor_loss,critic_loss
2000,0,4.0,-80.0,-76.0,250,,,1.599460244178772,,,,
2000,1,4.0,-51.0,-47.0,250,,,1.599460244178772,,,,
2000,2,34.0,-25.0,9.0,250,,,1.599460244178772,,,,
2000,3,17.0,-33.0,-16.0,250,,,1.599460244178772,,,,
2000,4,-14.0,-66.0,-80.0,250,,,1.599460244178772,,,,
2000,5,29.0,-57.0,-28.0,250,,,1.599460244178772,,,,
2000,6,19.0,-47.0,-28.0,250,,,1.599460244178772,,,,
2000,7,25.0,-17.0,8.0,250,,,1.599460244178772,,,,
4000,8,10.0,-24.0,-14.0,250,,,1.5465275049209595,,,,
4000,9,-4.0,-38.0,-42.0,250,,,1.5465275049209595,,,,
4000,10,23.0,-34.0,-11.0,250,,,1.5465275049209595,,,,
4000,11,-11.0,-37.0,-48.0,250,,,1.5465275049209595,,,,
4000,12,-1.0,-40.0,-41.0,250,,,1.5465275049209595,,,,
4000,13,-6.0,-5.0,-11.0,250,,,1.5465275049209595,,,,
4000,14,-9.0,-40.0,-49.0,250,,,1.5465275049209595,,,,
4000,15,19.0,-67.0,-48.0,250,,,1.5465275049209595,,,,
6000,16,21.0,-32.0,-11.0,250,,,1.509093999862671,,,,
6000,17,55.0,46.0,101.0,250,,,1.509093999862671,,,,
6000,18,11.0,-20.0,-9.0,250,,,1.509093999862671,,,,
6000,19,15.0,-26.0,-11.0,250,,,1.509093999862671,,,,
6000,20,-9.0,-28.0,-37.0,250,,,1.509093999862671,,,,
6000,21,45.0,21.0,66.0,250,,,1.509093999862671,,,,
6000,22,63.0,48.0,111.0,250,,,1.509093999862671,,,,
6000,23,23.0,-44.0,-21.0,250,,,1.509093999862671,,,,
8000,24,99.0,138.0,237.0,250,,,1.3662867546081543,,,,
8000,25,41.0,23.0,64.0,250,,,1.3662867546081543,,,,
8000,26,58.0,19.0,77.0,250,,,1.3662867546081543,,,,
8000,27,124.0,109.0,233.0,250,,,1.3662867546081543,,,,
8000,28,79.0,17.0,96.0,250,,,1.3662867546081543,,,,
8000,29,99.0,69.0,168.0,250,,,1.3662867546081543,,,,
8000,30,115.0,125.0,240.0,250,,,1.3662867546081543,,,,
8000,31,136.0,112.0,248.0,250,,,1.3662867546081543,,,,
10000,32,213.0,203.0,416.0,250,,,1.2583597898483276,,,,
10000,33,156.0,149.0,305.0,250,,,1.2583597898483276,,,,
10000,34,196.0,166.0,362.0,250,,,1.2583597898483276,,,,
10000,35,223.0,243.0,466.0,250,,,1.2583597898483276,,,,
10000,36,171.0,142.0,313.0,250,,,1.2583597898483276,,,,
10000,37,146.0,150.0,296.0,250,,,1.2583597898483276,,,,
10000,38,182.0,151.0,333.0,250,,,1.2583597898483276,,,,
10000,39,176.0,183.0,359.0,250,,,1.2583597898483276,,,,
12000,40,216.0,223.0,439.0,250,,,1.1910052299499512,,,,
12000,41,185.0,177.0,362.0,250,,,1.1910052299499512,,,,
12000,42,214.0,181.0,395.0,250,,,1.1910052299499512,,,,
12000,43,150.0,160.0,310.0,250,,,1.1910052299499512,,,,
12000,44,183.0,181.0,364.0,250,,,1.1910052299499512,,,,
12000,45,193.0,189.0,382.0,250,,,1.1910052299499512,,,,
12000,46,243.0,231.0,474.0,250,,,1.1910052299499512,,,,
12000,47,194.0,210.0,404.0,250,,,1.1910052299499512,,,,
14000,48,224.0,223.0,447.0,250,,,1.1919887065887451,,,,
14000,49,195.0,174.0,369.0,250,,,1.1919887065887451,,,,
14000,50,242.0,229.0,471.0,250,,,1.1919887065887451,,,,
14000,51,239.0,240.0,479.0,250,,,1.1919887065887451,,,,
14000,52,230.0,228.0,458.0,250,,,1.1919887065887451,,,,
14000,53,259.0,267.0,526.0,250,,,1.1919887065887451,,,,
14000,54,242.0,234.0,476.0,250,,,1.1919887065887451,,,,
