env_steps,episode,return_0,return_1,joint_return,length,loss,epsilon,entropy,approx_kl,clip_fraction,actor_loss,critic_loss
2000,0,2.0,-85.0,-83.0,250,,,1.5997673273086548,,,,
2000,1,-5.0,-56.0,-61.0,250,,,1.5997673273086548,,,,
2000,2,32.0,-32.0,0.0,250,,,1.5997673273086548,,,,
2000,3,17.0,-33.0,-16.0,250,,,1.5997673273086548,,,,
2000,4,1.0,-56.0,-55.0,250,,,1.5997673273086548,,,,
2000,5,21.0,-57.0,-36.0,250,,,1.5997673273086548,,,,
2000,6,29.0,-36.0,-7.0,250,,,1.5997673273086548,,,,
2000,7,19.0,-14.0,5.0,250,,,1.5997673273086548,,,,
4000,8,-23.0,-30.0,-53.0,250,,,1.588159203529358,,,,
4000,9,2.0,-57.0,-55.0,250,,,1.588159203529358,,,,
4000,10,11.0,-62.0,-51.0,250,,,1.588159203529358,,,,
4000,11,-11.0,-30.0,-41.0,250,,,1.588159203529358,,,,
4000,12,2.0,-53.0,-51.0,250,,,1.588159203529358,,,,
4000,13,31.0,-28.0,3.0,250,,,1.588159203529358,,,,
4000,14,32.0,-40.0,-8.0,250,,,1.588159203529358,,,,
4000,15,5.0,-56.0,-51.0,250,,,1.588159203529358,,,,
6000,16,1.0,-26.0,-25.0,250,,,1.574524164199829,,,,
6000,17,11.0,-5.0,6.0,250,,,1.574524164199829,,,,
6000,18,-3.0,-35.0,-38.0,250,,,1.574524164199829,,,,
6000,19,-8.0,-44.0,-52.0,250,,,1.574524164199829,,,,
6000,20,6.0,-26.0,-20.0,250,,,1.574524164199829,,,,
6000,21,-17.0,-47.0,-64.0,250,,,1.574524164199829,,,,
6000,22,9.0,-21.0,-12.0,250,,,1.574524164199829,,,,
6000,23,2.0,-44.0,-42.0,250,,,1.574524164199829,,,,
8000,24,-8.0,26.0,18.0,250,,,1.5159443616867065,,,,
8000,25,26.0,16.0,42.0,250,,,1.5159443616867065,,,,
8000,26,-40.0,-23.0,-63.0,250,,,1.5159443616867065,,,,
8000,27,10.0,-16.0,-6.0,250,,,1.5159443616867065,,,,
8000,28,30.0,9.0,39.0,250,,,1.5159443616867065,,,,
8000,29,-3.0,-29.0,-32.0,250,,,1.5159443616867065,,,,
8000,30,13.0,-15.0,-2.0,250,,,1.5159443616867065,,,,
8000,31,30.0,32.0,62.0,250,,,1.5159443616867065,,,,
10000,32,24.0,-17.0,7.0,250,,,1.445288896560669,,,,
10000,33,10.0,3.0,13.0,250,,,1.445288896560669,,,,
10000,34,39.0,-3.0,36.0,250,,,1.445288896560669,,,,
10000,35,22.0,8.0,30.0,250,,,1.445288896560669,,,,
10000,36,53.0,63.0,116.0,250,,,1.445288896560669,,,,
10000,37,27.0,6.0,33.0,250,,,1.445288896560669,,,,
10000,38,31.0,-10.0,21.0,250,,,1.445288896560669,,,,
10000,39,8.0,-7.0,1.0,250,,,1.445288896560669,,,,
12000,40,78.0,84.0,162.0,250,,,1.4043865203857422,,,,
12000,41,34.0,17.0,51.0,250,,,1.4043865203857422,,,,
12000,42,50.0,52.0,102.0,250,,,1.4043865203857422,,,,
12000,43,29.0,25.0,54.0,250,,,1.4043865203857422,,,,
12000,44,40.0,39.0,79.0,250,,,1.4043865203857422,,,,
12000,45,30.0,37.0,67.0,250,,,1.4043865203857422,,,,
12000,46,35.0,16.0,51.0,250,,,1.4043865203857422,,,,
12000,47,51.0,27.0,78.0,250,,,1.4043865203857422,,,,
14000,48,125.0,139.0,264.0,250,,,1.2515076398849487,,,,
14000,49,65.0,46.0,111.0,250,,,1.2515076398849487,,,,
14000,50,124.0,123.0,247.0,250,,,1.2515076398849487,,,,
14000,51,68.0,69.0,137.0,250,,,1.2515076398849487,,,,
14000,52,76.0,69.0,145.0,250,,,1.2515076398849487,,,,
14000,53,76.0,69.0,145.0,250,,,1.2515076398849487,,,,
14000,54,90.0,92.0,182.0,250,,,1.2515076398849487,,,,
14000,55,93.0,106.0,199.0,250,,,1.2515076398849487,,,,
16000,56,176.0,162.0,338.0,250,,,1.1764566898345947,,,,
16000,57,176.0,199.0,375.0,250,,,1.1764566898345947,,,,
16000,58,167.0,166.0,333.0,250,,,1.1764566898345947,,,,
16000,59,122.0,129.0,251.0,250,,,1.1764566898345947,,,,
16000,60,124.0,86.0,210.0,250,,,1.1764566898345947,,,,
16000,61,143.0,148.0,291.0,250,,,1.1764566898345947,,,,
16000,62,195.0,181.0,376.0,250,,,1.1764566898345947,,,,
16000,63,142.0,150.0,292.0,250,,,1.1764566898345947,,,,
18000,64,166.0,135.0,301.0,250,,,1.1215779781341553,,,,
18000,65,214.0,223.0,437.0,250,,,1.1215779781341553,,,,
18000,66,221.0,227.0,448.0,250,,,1.1215779781341553,,,,
18000,67,193.0,195.0,388.0,250,,,1.1215779781341553,,,,
18000,68,110.0,142.0,252.0,250,,,1.1215779781341553,,,,
18000,69,227.0,215.0,442.0,250,,,1.1215779781341553,,,,
18000,70,213.0,216.0,429.0,250,,,1.1215779781341553,,,,
18000,71,202.0,188.0,390.0,250,,,1.1215779781341553,,,,
20000,72,206.0,198.0,404.0,250,,,1.0254157781600952,,,,
20000,73,233.0,253.0,486.0,250,,,1.0254157781600952,,,,
20000,74,294.0,285.0,579.0,250,,,1.0254157781600952,,,,
20000,75,275.0,269.0,544.0,250,,,1.0254157781600952,,,,
20000,76,274.0,262.0,536.0,250,,,1.0254157781600952,,,,
20000,77,238.0,227.0,465.0,250,,,1.0254157781600952,,,,
20000,78,204.0,183.0,387.0,250,,,1.0254157781600952,,,,
20000,79,285.0,278.0,563.0,250,,,1.0254157781600952,,,,
22000,80,228.0,215.0,443.0,250,,,1.0630407333374023,,,,
22000,81,285.0,277.0,562.0,250,,,1.0630407333374023,,,,
22000,82,219.0,232.0,451.0,250,,,1.0630407333374023,,,,
22000,83,249.0,234.0,483.0,250,,,1.0630407333374023,,,,
22000,84,227.0,250.0,477.0,250,,,1.0630407333374023,,,,
22000,85,194.0,217.0,411.0,250,,,1.0630407333374023,,,,
22000,86,233.0,227.0,460.0,250,,,1.0630407333374023,,,,
22000,87,260.0,254.0,514.0,250,,,1.0630407333374023,,,,
24000,88,218.0,204.0,422.0,250,,,1.0171527862548828,,,,
24000,89,270.0,275.0,545.0,250,,,1.0171527862548828,,,,
24000,90,255.0,257.0,512.0,250,,,1.0171527862548828,,,,
24000,91,297.0,296.0,593.0,250,,,1.0171527862548828,,,,
24000,92,237.0,230.0,467.0,250,,,1.0171527862548828,,,,
24000,93,250.0,255.0,505.0,250,,,1.0171527862548828,,,,
24000,94,258.0,241.0,499.0,250,,,1.0171527862548828,,,,
24000,95,256.0,257.0,513.0,250,,,1.0171527862548828,,,,
26000,96,243.0,254.0,497.0,250,,,1.0311055183410645,,,,
26000,97,293.0,298.0,591.0,250,,,1.0311055183410645,,,,
26000,98,260.0,270.0,530.0,250,,,1.0311055183410645,,,,
26000,99,244.0,238.0,482.0,250,,,1.0311055183410645,,,,
26000,100,263.0,257.0,520.0,250,,,1.0311055183410645,,,,
26000,101,261.0,262.0,523.0,250,,,1.0311055183410645,,,,
26000,102,274.0,271.0,545.0,250,,,1.0311055183410645,,,,
26000,103,277.0,280.0,557.0,250,,,1.0311055183410645,,,,
28000,104,259.0,251.0,510.0,250,,,1.0126653909683228,,,,
28000,105,323.0,327.0,650.0,250,,,1.0126653909683228,,,,
28000,106,247.0,251.0,498.0,250,,,1.0126653909683228,,,,
28000,107,227.0,216.0,443.0,250,,,1.0126653909683228,,,,
28000,108,281.0,271.0,552.0,250,,,1.0126653909683228,,,,
28000,109,262.0,272.0,534.0,250,,,1.0126653909683228,,,,
28000,110,233.0,242.0,475.0,250,,,1.0126653909683228,,,,
28000,111,271.0,278.0,549.0,250,,,1.0126653909683228,,,,
30000,112,282.0,275.0,557.0,250,,,1.0058503150939941,,,,
30000,113,283.0,284.0,567.0,250,,,1.0058503150939941,,,,
30000,114,257.0,258.0,515.0,250,,,1.0058503150939941,,,,
30000,115,302.0,292.0,594.0,250,,,1.0058503150939941,,,,
30000,116,273.0,268.0,541.0,250,,,1.0058503150939941,,,,
30000,117,264.0,260.0,524.0,250,,,1.0058503150939941,,,,
30000,118,270.0,272.0,542.0,250,,,1.0058503150939941,,,,
30000,119,301.0,299.0,600.0,250,,,1.0058503150939941,,,,
32000,120,282.0,276.0,558.0,250,,,1.061161994934082,,,,
32000,121,282.0,292.0,574.0,250,,,1.061161994934082,,,,
32000,122,289.0,281.0,570.0,250,,,1.061161994934082,,,,
32000,123,290.0,292.0,582.0,250,,,1.061161994934082,,,,
32000,124,294.0,293.0,587.0,250,,,1.061161994934082,,,,
32000,125,280.0,281.0,561.0,250,,,1.061161994934082,,,,
32000,126,255.0,267.0,522.0,250,,,1.061161994934082,,,,
32000,127,264.0,274.0,538.0,250,,,1.061161994934082,,,,
