env_steps,episode,return_0,return_1,joint_return,length,loss,epsilon,entropy,approx_kl,clip_fraction,actor_loss,critic_loss
2000,0,0.0,-55.0,-55.0,250,,,1.607067584991455,,,,
2000,1,5.0,-68.0,-63.0,250,,,1.607067584991455,,,,
2000,2,-4.0,-21.0,-25.0,250,,,1.607067584991455,,,,
2000,3,22.0,-46.0,-24.0,250,,,1.607067584991455,,,,
2000,4,-2.0,-52.0,-54.0,250,,,1.607067584991455,,,,
2000,5,10.0,-50.0,-40.0,250,,,1.607067584991455,,,,
2000,6,-11.0,-38.0,-49.0,250,,,1.607067584991455,,,,
2000,7,14.0,-26.0,-12.0,250,,,1.607067584991455,,,,
4000,8,-39.0,-44.0,-83.0,250,,,1.5902702808380127,,,,
4000,9,14.0,-52.0,-38.0,250,,,1.5902702808380127,,,,
4000,10,7.0,-56.0,-49.0,250,,,1.5902702808380127,,,,
4000,11,2.0,-40.0,-38.0,250,,,1.5902702808380127,,,,
4000,12,5.0,-24.0,-19.0,250,,,1.5902702808380127,,,,
4000,13,-17.0,-38.0,-55.0,250,,,1.5902702808380127,,,,
4000,14,4.0,-28.0,-24.0,250,,,1.5902702808380127,,,,
4000,15,-5.0,-54.0,-59.0,250,,,1.5902702808380127,,,,
6000,16,36.0,-24.0,12.0,250,,,1.5464740991592407,,,,
6000,17,17.0,-6.0,11.0,250,,,1.5464740991592407,,,,
6000,18,42.0,-10.0,32.0,250,,,1.5464740991592407,,,,
6000,19,36.0,-6.0,30.0,250,,,1.5464740991592407,,,,
6000,20,42.0,20.0,62.0,250,,,1.5464740991592407,,,,
6000,21,15.0,-27.0,-12.0,250,,,1.5464740991592407,,,,
6000,22,-18.0,-2.0,-20.0,250,,,1.5464740991592407,,,,
6000,23,11.0,-20.0,-9.0,250,,,1.5464740991592407,,,,
8000,24,93.0,37.0,130.0,250,,,1.4567279815673828,,,,
8000,25,83.0,62.0,145.0,250,,,1.4567279815673828,,,,
8000,26,25.0,12.0,37.0,250,,,1.4567279815673828,,,,
8000,27,72.0,34.0,106.0,250,,,1.4567279815673828,,,,
8000,28,16.0,-41.0,-25.0,250,,,1.4567279815673828,,,,
8000,29,89.0,50.0,139.0,250,,,1.4567279815673828,,,,
8000,30,90.0,79.0,169.0,250,,,1.4567279815673828,,,,
8000,31,47.0,17.0,64.0,250,,,1.4567279815673828,,,,
