env_steps,episode,return_0,return_1,joint_return,length,loss,epsilon,entropy,approx_kl,clip_fraction,actor_loss,critic_loss
2000,0,29.0,-49.0,-20.0,250,,,1.604022741317749,,,,
2000,1,8.0,-55.0,-47.0,250,,,1.604022741317749,,,,
2000,2,11.0,-60.0,-49.0,250,,,1.604022741317749,,,,
2000,3,11.0,-55.0,-44.0,250,,,1.604022741317749,,,,
2000,4,-15.0,-19.0,-34.0,250,,,1.604022741317749,,,,
2000,5,-16.0,-83.0,-99.0,250,,,1.604022741317749,,,,
2000,6,8.0,-57.0,-49.0,250,,,1.604022741317749,,,,
2000,7,-3.0,-68.0,-71.0,250,,,1.604022741317749,,,,
4000,8,9.0,-15.0,-6.0,250,,,1.5806270837783813,,,,
4000,9,10.0,-53.0,-43.0,250,,,1.5806270837783813,,,,
4000,10,6.0,-58.0,-52.0,250,,,1.5806270837783813,,,,
4000,11,-15.0,-60.0,-75.0,250,,,1.5806270837783813,,,,
4000,12,7.0,-59.0,-52.0,250,,,1.5806270837783813,,,,
4000,13,13.0,-12.0,1.0,250,,,1.5806270837783813,,,,
4000,14,-10.0,-41.0,-51.0,250,,,1.5806270837783813,,,,
4000,15,15.0,-66.0,-51.0,250,,,1.5806270837783813,,,,
6000,16,3.0,-54.0,-51.0,250,,,1.5757323503494263,,,,
6000,17,12.0,-43.0,-31.0,250,,,1.5757323503494263,,,,
6000,18,0.0,-46.0,-46.0,250,,,1.5757323503494263,,,,
6000,19,-23.0,-31.0,-54.0,250,,,1.5757323503494263,,,,
6000,20,6.0,-22.0,-16.0,250,,,1.5757323503494263,,,,
6000,21,-8.0,-22.0,-30.0,250,,,1.5757323503494263,,,,
6000,22,4.0,-24.0,-20.0,250,,,1.5757323503494263,,,,
6000,23,-10.0,-19.0,-29.0,250,,,1.5757323503494263,,,,
8000,24,4.0,-18.0,-14.0,250,,,1.536975383758545,,,,
8000,25,-8.0,-14.0,-22.0,250,,,1.536975383758545,,,,
8000,26,4.0,-18.0,-14.0,250,,,1.536975383758545,,,,
8000,27,5.0,-37.0,-32.0,250,,,1.536975383758545,,,,
8000,28,-51.0,1.0,-50.0,250,,,1.536975383758545,,,,
8000,29,12.0,-29.0,-17.0,250,,,1.536975383758545,,,,
8000,30,-26.0,-12.0,-38.0,250,,,1.536975383758545,,,,
8000,31,-4.0,-36.0,-40.0,250,,,1.536975383758545,,,,
10000,32,-23.0,-27.0,-50.0,250,,,1.5185949802398682,,,,
10000,33,0.0,5.0,5.0,250,,,1.5185949802398682,,,,
10000,34,-7.0,-29.0,-36.0,250,,,1.5185949802398682,,,,
10000,35,22.0,-8.0,14.0,250,,,1.5185949802398682,,,,
10000,36,-13.0,-7.0,-20.0,250,,,1.5185949802398682,,,,
10000,37,-12.0,-2.0,-14.0,250,,,1.5185949802398682,,,,
10000,38,-7.0,-9.0,-16.0,250,,,1.5185949802398682,,,,
10000,39,-10.0,-18.0,-28.0,250,,,1.5185949802398682,,,,
12000,40,1.0,0.0,1.0,250,,,1.485543966293335,,,,
12000,41,8.0,1.0,9.0,250,,,1.485543966293335,,,,
12000,42,-9.0,-8.0,-17.0,250,,,1.485543966293335,,,,
12000,43,10.0,12.0,22.0,250,,,1.485543966293335,,,,
12000,44,12.0,6.0,18.0,250,,,1.485543966293335,,,,
12000,45,11.0,-5.0,6.0,250,,,1.485543966293335,,,,
12000,46,-21.0,-23.0,-44.0,250,,,1.485543966293335,,,,
12000,47,0.0,-2.0,-2.0,250,,,1.485543966293335,,,,
14000,48,-15.0,-6.0,-21.0,250,,,1.476922631263733,,,,
14000,49,2.0,2.0,4.0,250,,,1.476922631263733,,,,
14000,50,6.0,-4.0,2.0,250,,,1.476922631263733,,,,
14000,51,0.0,-32.0,-32.0,250,,,1.476922631263733,,,,
14000,52,44.0,40.0,84.0,250,,,1.476922631263733,,,,
14000,53,1.0,-9.0,-8.0,250,,,1.476922631263733,,,,
14000,54,20.0,9.0,29.0,250,,,1.476922631263733,,,,
14000,55,11.0,3.0,14.0,250,,,1.476922631263733,,,,
16000,56,19.0,8.0,27.0,250,,,1.4624786376953125,,,,
16000,57,-29.0,6.0,-23.0,250,,,1.4624786376953125,,,,
16000,58,-3.0,16.0,13.0,250,,,1.4624786376953125,,,,
16000,59,0.0,-2.0,-2.0,250,,,1.4624786376953125,,,,
16000,60,-32.0,19.0,-13.0,250,,,1.4624786376953125,,,,
16000,61,10.0,27.0,37.0,250,,,1.4624786376953125,,,,
16000,62,-23.0,-5.0,-28.0,250,,,1.4624786376953125,,,,
16000,63,-20.0,-13.0,-33.0,250,,,1.4624786376953125,,,,
18000,64,6.0,-10.0,-4.0,250,,,1.466509461402893,,,,
18000,65,-16.0,2.0,-14.0,250,,,1.466509461402893,,,,
18000,66,-4.0,-4.0,-8.0,250,,,1.466509461402893,,,,
18000,67,0.0,2.0,2.0,250,,,1.466509461402893,,,,
18000,68,-1.0,1.0,0.0,250,,,1.466509461402893,,,,
18000,69,-22.0,-3.0,-25.0,250,,,1.466509461402893,,,,
18000,70,-30.0,7.0,-23.0,250,,,1.466509461402893,,,,
18000,71,-29.0,9.0,-20.0,250,,,1.466509461402893,,,,
20000,72,-14.0,-4.0,-18.0,250,,,1.4328725337982178,,,,
20000,73,-11.0,7.0,-4.0,250,,,1.4328725337982178,,,,
20000,74,-13.0,9.0,-4.0,250,,,1.4328725337982178,,,,
20000,75,4.0,-14.0,-10.0,250,,,1.4328725337982178,,,,
20000,76,-6.0,-9.0,-15.0,250,,,1.4328725337982178,,,,
20000,77,-9.0,5.0,-4.0,250,,,1.4328725337982178,,,,
20000,78,-14.0,13.0,-1.0,250,,,1.4328725337982178,,,,
20000,79,3.0,15.0,18.0,250,,,1.4328725337982178,,,,
22000,80,4.0,8.0,12.0,250,,,1.3950672149658203,,,,
22000,81,4.0,10.0,14.0,250,,,1.3950672149658203,,,,
22000,82,-4.0,3.0,-1.0,250,,,1.3950672149658203,,,,
22000,83,-5.0,-2.0,-7.0,250,,,1.3950672149658203,,,,
22000,84,-7.0,12.0,5.0,250,,,1.3950672149658203,,,,
22000,85,4.0,7.0,11.0,250,,,1.3950672149658203,,,,
22000,86,-5.0,13.0,8.0,250,,,1.3950672149658203,,,,
22000,87,7.0,0.0,7.0,250,,,1.3950672149658203,,,,
24000,88,-17.0,11.0,-6.0,250,,,1.4175217151641846,,,,
24000,89,10.0,9.0,19.0,250,,,1.4175217151641846,,,,
24000,90,-15.0,16.0,1.0,250,,,1.4175217151641846,,,,
24000,91,8.0,16.0,24.0,250,,,1.4175217151641846,,,,
24000,92,4.0,9.0,13.0,250,,,1.4175217151641846,,,,
24000,93,-2.0,12.0,10.0,250,,,1.4175217151641846,,,,
24000,94,21.0,27.0,48.0,250,,,1.4175217151641846,,,,
24000,95,-3.0,5.0,2.0,250,,,1.4175217151641846,,,,
26000,96,3.0,2.0,5.0,250,,,1.376570701599121,,,,
26000,97,-10.0,12.0,2.0,250,,,1.376570701599121,,,,
26000,98,10.0,15.0,25.0,250,,,1.376570701599121,,,,
26000,99,-1.0,7.0,6.0,250,,,1.376570701599121,,,,
26000,100,-4.0,14.0,10.0,250,,,1.376570701599121,,,,
26000,101,3.0,22.0,25.0,250,,,1.376570701599121,,,,
26000,102,-19.0,-1.0,-20.0,250,,,1.376570701599121,,,,
26000,103,11.0,11.0,22.0,250,,,1.376570701599121,,,,
28000,104,2.0,5.0,7.0,250,,,1.3725519180297852,,,,
28000,105,-6.0,10.0,4.0,250,,,1.3725519180297852,,,,
28000,106,1.0,11.0,12.0,250,,,1.3725519180297852,,,,
28000,107,4.0,10.0,14.0,250,,,1.3725519180297852,,,,
28000,108,1.0,2.0,3.0,250,,,1.3725519180297852,,,,
28000,109,-2.0,4.0,2.0,250,,,1.3725519180297852,,,,
28000,110,3.0,18.0,21.0,250,,,1.3725519180297852,,,,
28000,111,0.0,13.0,13.0,250,,,1.3725519180297852,,,,
30000,112,13.0,29.0,42.0,250,,,1.3508929014205933,,,,
30000,113,-2.0,-8.0,-10.0,250,,,1.3508929014205933,,,,
30000,114,4.0,2.0,6.0,250,,,1.3508929014205933,,,,
30000,115,12.0,18.0,30.0,250,,,1.3508929014205933,,,,
30000,116,8.0,10.0,18.0,250,,,1.3508929014205933,,,,
30000,117,-2.0,15.0,13.0,250,,,1.3508929014205933,,,,
30000,118,22.0,32.0,54.0,250,,,1.3508929014205933,,,,
30000,119,12.0,-4.0,8.0,250,,,1.3508929014205933,,,,
32000,120,-6.0,13.0,7.0,250,,,1.3586688041687012,,,,
32000,121,22.0,11.0,33.0,250,,,1.3586688041687012,,,,
32000,122,7.0,21.0,28.0,250,,,1.3586688041687012,,,,
32000,123,-6.0,2.0,-4.0,250,,,1.3586688041687012,,,,
32000,124,27.0,26.0,53.0,250,,,1.3586688041687012,,,,
32000,125,6.0,5.0,11.0,250,,,1.3586688041687012,,,,
32000,126,10.0,0.0,10.0,250,,,1.3586688041687012,,,,
32000,127,-2.0,0.0,-2.0,250,,,1.3586688041687012,,,,
34000,128,15.0,7.0,22.0,250,,,1.3429309129714966,,,,
34000,129,21.0,22.0,43.0,250,,,1.3429309129714966,,,,
34000,130,10.0,7.0,17.0,250,,,1.3429309129714966,,,,
34000,131,7.0,17.0,24.0,250,,,1.3429309129714966,,,,
34000,132,-2.0,-1.0,-3.0,250,,,1.3429309129714966,,,,
