env_steps,episode,return_0,return_1,joint_return,length,loss,epsilon,entropy,approx_kl,clip_fraction,actor_loss,critic_loss
250,0,-41.0,1.0,-40.0,250,,0.9984166666666666,,,,,
500,1,22.0,-68.0,-46.0,250,,0.9968333333333333,,,,,
750,2,18.0,-30.0,-12.0,250,,0.99525,,,,,
1000,3,21.0,-25.0,-4.0,250,0.23958975076675415,0.9936666666666667,,,,,
1250,4,10.0,-71.0,-61.0,250,,0.9920833333333333,,,,,
1500,5,3.0,-69.0,-66.0,250,0.20025193691253662,0.9905,,,,,
1750,6,5.0,-50.0,-45.0,250,,0.9889166666666667,,,,,
2000,7,-15.0,-17.0,-32.0,250,0.18617819994688034,0.9873333333333333,,,,,
2250,8,1.0,-51.0,-50.0,250,,0.98575,,,,,
2500,9,19.0,-30.0,-11.0,250,0.2305021956562996,0.9841666666666666,,,,,
2750,10,-5.0,-42.0,-47.0,250,,0.9825833333333334,,,,,
3000,11,-5.0,-50.0,-55.0,250,0.14336400479078293,0.981,,,,,
3250,12,15.0,-30.0,-15.0,250,,0.9794166666666667,,,,,
3500,13,16.0,-84.0,-68.0,250,0.14139173179864883,0.9778333333333333,,,,,
3750,14,6.0,-43.0,-37.0,250,,0.97625,,,,,
4000,15,0.0,-71.0,-71.0,250,0.21130046248435974,0.9746666666666667,,,,,
4250,16,9.0,-53.0,-44.0,250,,0.9730833333333333,,,,,
4500,17,40.0,-36.0,4.0,250,0.19233844429254532,0.9715,,,,,
4750,18,36.0,-35.0,1.0,250,,0.9699166666666666,,,,,
5000,19,8.0,-58.0,-50.0,250,0.08137899078428745,0.9683333333333334,,,,,
5250,20,-4.0,-62.0,-66.0,250,,0.96675,,,,,
5500,21,34.0,-37.0,-3.0,250,0.14533095434308052,0.9651666666666666,,,,,
5750,22,7.0,-60.0,-53.0,250,,0.9635833333333333,,,,,
6000,23,0.0,-55.0,-55.0,250,0.13990496471524239,0.962,,,,,
6250,24,2.0,-35.0,-33.0,250,,0.9604166666666667,,,,,
6500,25,27.0,-64.0,-37.0,250,0.1591525934636593,0.9588333333333333,,,,,
6750,26,2.0,-60.0,-58.0,250,,0.95725,,,,,
7000,27,11.0,13.0,24.0,250,0.08204326033592224,0.9556666666666667,,,,,
7250,28,19.0,-52.0,-33.0,250,,0.9540833333333334,,,,,
7500,29,24.0,-26.0,-2.0,250,0.1015460155904293,0.9525,,,,,
7750,30,-2.0,-72.0,-74.0,250,,0.9509166666666666,,,,,
8000,31,-7.0,-74.0,-81.0,250,0.08218180015683174,0.9493333333333334,,,,,
8250,32,16.0,-75.0,-59.0,250,,0.94775,,,,,
8500,33,45.0,0.0,45.0,250,0.21330221742391586,0.9461666666666667,,,,,
8750,34,1.0,-69.0,-68.0,250,,0.9445833333333333,,,,,
9000,35,16.0,-38.0,-22.0,250,0.0807416308671236,0.9430000000000001,,,,,
9250,36,9.0,-71.0,-62.0,250,,0.9414166666666667,,,,,
9500,37,18.0,-54.0,-36.0,250,0.11059775575995445,0.9398333333333333,,,,,
9750,38,20.0,-38.0,-18.0,250,,0.93825,,,,,
10000,39,-9.0,-84.0,-93.0,250,0.03818632382899523,0.9366666666666666,,,,,
10250,40,32.0,-37.0,-5.0,250,,0.9350833333333334,,,,,
10500,41,12.0,-48.0,-36.0,250,0.10245979577302933,0.9335,,,,,
10750,42,9.0,-68.0,-59.0,250,,0.9319166666666667,,,,,
11000,43,3.0,-46.0,-43.0,250,0.11432341299951077,0.9303333333333333,,,,,
11250,44,-5.0,-16.0,-21.0,250,,0.92875,,,,,
11500,45,14.0,-65.0,-51.0,250,0.12901925668120384,0.9271666666666667,,,,,
11750,46,-13.0,-43.0,-56.0,250,,0.9255833333333333,,,,,
12000,47,10.0,-44.0,-34.0,250,0.06124675925821066,0.924,,,,,
12250,48,14.0,-31.0,-17.0,250,,0.9224166666666667,,,,,
12500,49,13.0,-77.0,-64.0,250,0.028592584654688835,0.9208333333333334,,,,,
12750,50,8.0,-70.0,-62.0,250,,0.91925,,,,,
13000,51,0.0,-41.0,-41.0,250,0.03168449178338051,0.9176666666666666,,,,,
13250,52,10.0,-56.0,-46.0,250,,0.9160833333333334,,,,,
13500,53,-8.0,-44.0,-52.0,250,0.0600994024425745,0.9145,,,,,
13750,54,0.0,-46.0,-46.0,250,,0.9129166666666667,,,,,
14000,55,-2.0,-56.0,-58.0,250,0.08230667561292648,0.9113333333333333,,,,,
14250,56,5.0,-58.0,-53.0,250,,0.9097500000000001,,,,,
14500,57,1.0,-48.0,-47.0,250,0.06796732917428017,0.9081666666666667,,,,,
14750,58,15.0,-34.0,-19.0,250,,0.9065833333333333,,,,,
15000,59,-2.0,-77.0,-79.0,250,0.10369338188320398,0.905,,,,,
15250,60,27.0,-38.0,-11.0,250,,0.9034166666666666,,,,,
15500,61,3.0,-44.0,-41.0,250,0.0552291814237833,0.9018333333333334,,,,,
15750,62,10.0,-23.0,-13.0,250,,0.90025,,,,,
16000,63,15.0,-58.0,-43.0,250,0.03406995441764593,0.8986666666666667,,,,,
16250,64,15.0,-61.0,-46.0,250,,0.8970833333333333,,,,,
16500,65,-4.0,-38.0,-42.0,250,0.03048111405223608,0.8955,,,,,
16750,66,5.0,-29.0,-24.0,250,,0.8939166666666667,,,,,
17000,67,12.0,-81.0,-69.0,250,0.07314449734985828,0.8923333333333333,,,,,
17250,68,-5.0,-54.0,-59.0,250,,0.89075,,,,,
17500,69,-1.0,-22.0,-23.0,250,0.09330995380878448,0.8891666666666667,,,,,
17750,70,17.0,-40.0,-23.0,250,,0.8875833333333334,,,,,
