env_steps,episode,return_0,return_1,joint_return,length,loss,epsilon,entropy,approx_kl,clip_fraction,actor_loss,critic_loss
250,0,39.0,43.0,82.0,250,,0.9960416666666667,,,,,
500,1,32.0,33.0,65.0,250,,0.9920833333333333,,,,,
750,2,78.0,75.0,153.0,250,,0.988125,,,,,
1000,3,60.0,55.0,115.0,250,0.9685131013393402,0.9841666666666666,,,,,
1250,4,54.0,56.0,110.0,250,,0.9802083333333333,,,,,
1500,5,67.0,64.0,131.0,250,0.48753462731838226,0.97625,,,,,
1750,6,64.0,68.0,132.0,250,,0.9722916666666667,,,,,
2000,7,61.0,67.0,128.0,250,0.3045247495174408,0.9683333333333334,,,,,
2250,8,59.0,58.0,117.0,250,,0.964375,,,,,
2500,9,48.0,47.0,95.0,250,0.644328385591507,0.9604166666666667,,,,,
2750,10,51.0,52.0,103.0,250,,0.9564583333333333,,,,,
3000,11,64.0,65.0,129.0,250,0.38868293166160583,0.9525,,,,,
3250,12,56.0,56.0,112.0,250,,0.9485416666666666,,,,,
3500,13,58.0,57.0,115.0,250,0.4791584014892578,0.9445833333333333,,,,,
3750,14,75.0,75.0,150.0,250,,0.940625,,,,,
4000,15,55.0,60.0,115.0,250,0.5906491130590439,0.9366666666666666,,,,,
4250,16,82.0,82.0,164.0,250,,0.9327083333333334,,,,,
4500,17,71.0,65.0,136.0,250,0.6319490075111389,0.92875,,,,,
4750,18,76.0,74.0,150.0,250,,0.9247916666666667,,,,,
5000,19,73.0,72.0,145.0,250,0.2415260151028633,0.9208333333333334,,,,,
5250,20,44.0,44.0,88.0,250,,0.916875,,,,,
5500,21,52.0,51.0,103.0,250,0.18175342679023743,0.9129166666666667,,,,,
5750,22,51.0,56.0,107.0,250,,0.9089583333333333,,,,,
6000,23,59.0,64.0,123.0,250,0.19286111742258072,0.905,,,,,
6250,24,51.0,53.0,104.0,250,,0.9010416666666666,,,,,
6500,25,67.0,68.0,135.0,250,0.21065088361501694,0.8970833333333333,,,,,
6750,26,56.0,62.0,118.0,250,,0.893125,,,,,
7000,27,68.0,72.0,140.0,250,0.16187729686498642,0.8891666666666667,,,,,
7250,28,64.0,64.0,128.0,250,,0.8852083333333334,,,,,
7500,29,75.0,77.0,152.0,250,0.19451854377985,0.88125,,,,,
7750,30,52.0,57.0,109.0,250,,0.8772916666666667,,,,,
8000,31,56.0,56.0,112.0,250,0.17116059362888336,0.8733333333333333,,,,,
8250,32,59.0,61.0,120.0,250,,0.869375,,,,,
8500,33,53.0,51.0,104.0,250,0.1374901495873928,0.8654166666666667,,,,,
8750,34,62.0,61.0,123.0,250,,0.8614583333333333,,,,,
9000,35,98.0,96.0,194.0,250,0.2297726720571518,0.8575,,,,,
9250,36,54.0,56.0,110.0,250,,0.8535416666666666,,,,,
9500,37,80.0,80.0,160.0,250,0.30029915273189545,0.8495833333333334,,,,,
9750,38,68.0,68.0,136.0,250,,0.8456250000000001,,,,,
10000,39,80.0,76.0,156.0,250,0.15893682092428207,0.8416666666666667,,,,,
10250,40,73.0,72.0,145.0,250,,0.8377083333333333,,,,,
10500,41,66.0,66.0,132.0,250,0.22580555081367493,0.83375,,,,,
10750,42,69.0,72.0,141.0,250,,0.8297916666666667,,,,,
11000,43,68.0,65.0,133.0,250,0.17970743775367737,0.8258333333333334,,,,,
11250,44,74.0,79.0,153.0,250,,0.821875,,,,,
11500,45,71.0,71.0,142.0,250,0.15235056728124619,0.8179166666666666,,,,,
11750,46,41.0,42.0,83.0,250,,0.8139583333333333,,,,,
12000,47,84.0,84.0,168.0,250,0.22477702051401138,0.81,,,,,
12250,48,61.0,65.0,126.0,250,,0.8060416666666667,,,,,
12500,49,72.0,74.0,146.0,250,0.21616793423891068,0.8020833333333334,,,,,
12750,50,78.0,70.0,148.0,250,,0.798125,,,,,
13000,51,81.0,84.0,165.0,250,0.17301692813634872,0.7941666666666667,,,,,
13250,52,110.0,114.0,224.0,250,,0.7902083333333334,,,,,
13500,53,82.0,81.0,163.0,250,0.1624860092997551,0.78625,,,,,
13750,54,78.0,78.0,156.0,250,,0.7822916666666667,,,,,
14000,55,76.0,74.0,150.0,250,0.21795658394694328,0.7783333333333333,,,,,
14250,56,89.0,85.0,174.0,250,,0.774375,,,,,
14500,57,64.0,63.0,127.0,250,0.1768014281988144,0.7704166666666666,,,,,
14750,58,93.0,89.0,182.0,250,,0.7664583333333334,,,,,
15000,59,56.0,56.0,112.0,250,0.17756982147693634,0.7625,,,,,
15250,60,69.0,71.0,140.0,250,,0.7585416666666667,,,,,
15500,61,89.0,89.0,178.0,250,0.18327902257442474,0.7545833333333334,,,,,
15750,62,58.0,56.0,114.0,250,,0.750625,,,,,
16000,63,76.0,72.0,148.0,250,0.24175526201725006,0.7466666666666667,,,,,
16250,64,93.0,97.0,190.0,250,,0.7427083333333333,,,,,
16500,65,75.0,72.0,147.0,250,0.20876111090183258,0.73875,,,,,
16750,66,82.0,81.0,163.0,250,,0.7347916666666667,,,,,
17000,67,79.0,77.0,156.0,250,0.22320682555437088,0.7308333333333333,,,,,
17250,68,91.0,93.0,184.0,250,,0.726875,,,,,
17500,69,78.0,76.0,154.0,250,0.17645448446273804,0.7229166666666667,,,,,
17750,70,78.0,78.0,156.0,250,,0.7189583333333334,,,,,
18000,71,79.0,76.0,155.0,250,0.22402214258909225,0.7150000000000001,,,,,
18250,72,101.0,111.0,212.0,250,,0.7110416666666667,,,,,
18500,73,123.0,125.0,248.0,250,0.22400567680597305,0.7070833333333333,,,,,
18750,74,89.0,86.0,175.0,250,,0.703125,,,,,
19000,75,81.0,80.0,161.0,250,0.12833135202527046,0.6991666666666667,,,,,
19250,76,65.0,68.0,133.0,250,,0.6952083333333333,,,,,
19500,77,89.0,90.0,179.0,250,0.14014876633882523,0.69125,,,,,
19750,78,110.0,105.0,215.0,250,,0.6872916666666666,,,,,
20000,79,92.0,90.0,182.0,250,0.24944144487380981,0.6833333333333333,,,,,
20250,80,89.0,89.0,178.0,250,,0.6793750000000001,,,,,
20500,81,118.0,116.0,234.0,250,0.23487143218517303,0.6754166666666667,,,,,
20750,82,96.0,94.0,190.0,250,,0.6714583333333334,,,,,
21000,83,66.0,67.0,133.0,250,0.24499744921922684,0.6675,,,,,
21250,84,87.0,89.0,176.0,250,,0.6635416666666667,,,,,
21500,85,110.0,109.0,219.0,250,0.1789931356906891,0.6595833333333334,,,,,
21750,86,81.0,79.0,160.0,250,,0.655625,,,,,
22000,87,87.0,85.0,172.0,250,0.14931941032409668,0.6516666666666667,,,,,
22250,88,92.0,93.0,185.0,250,,0.6477083333333333,,,,,
22500,89,76.0,75.0,151.0,250,0.13727758824825287,0.64375,,,,,
22750,90,87.0,89.0,176.0,250,,0.6397916666666668,,,,,
23000,91,90.0,91.0,181.0,250,0.22278237342834473,0.6358333333333333,,,,,
23250,92,96.0,100.0,196.0,250,,0.631875,,,,,
23500,93,97.0,99.0,196.0,250,0.1534004658460617,0.6279166666666667,,,,,
23750,94,72.0,69.0,141.0,250,,0.6239583333333334,,,,,
24000,95,87.0,83.0,170.0,250,0.1896505206823349,0.62,,,,,
24250,96,105.0,97.0,202.0,250,,0.6160416666666666,,,,,
24500,97,88.0,89.0,177.0,250,0.2488589808344841,0.6120833333333333,,,,,
24750,98,82.0,83.0,165.0,250,,0.608125,,,,,
25000,99,93.0,91.0,184.0,250,0.27785126864910126,0.6041666666666667,,,,,
25250,100,98.0,100.0,198.0,250,,0.6002083333333333,,,,,
25500,101,69.0,68.0,137.0,250,0.21298237890005112,0.59625,,,,,
25750,102,76.0,76.0,152.0,250,,0.5922916666666667,,,,,
26000,103,110.0,109.0,219.0,250,0.1911085769534111,0.5883333333333334,,,,,
26250,104,117.0,110.0,227.0,250,,0.5843750000000001,,,,,
26500,105,104.0,105.0,209.0,250,0.2486085295677185,0.5804166666666667,,,,,
26750,106,86.0,86.0,172.0,250,,0.5764583333333333,,,,,
27000,107,88.0,91.0,179.0,250,0.24092023074626923,0.5725,,,,,
