env_steps,episode,return_0,return_1,joint_return,length,loss,epsilon,entropy,approx_kl,clip_fraction,actor_loss,critic_loss
250,0,41.0,-34.0,7.0,250,,0.9984166666666666,,,,,
500,1,11.0,-63.0,-52.0,250,,0.9968333333333333,,,,,
750,2,26.0,-45.0,-19.0,250,,0.99525,,,,,
1000,3,0.0,-39.0,-39.0,250,0.6955092549324036,0.9936666666666667,,,,,
1250,4,0.0,-27.0,-27.0,250,,0.9920833333333333,,,,,
1500,5,6.0,-25.0,-19.0,250,0.4146530330181122,0.9905,,,,,
1750,6,1.0,-67.0,-66.0,250,,0.9889166666666667,,,,,
2000,7,12.0,-59.0,-47.0,250,0.5245958566665649,0.9873333333333333,,,,,
2250,8,6.0,-84.0,-78.0,250,,0.98575,,,,,
2500,9,-7.0,-43.0,-50.0,250,0.37968016415834427,0.9841666666666666,,,,,
2750,10,8.0,-40.0,-32.0,250,,0.9825833333333334,,,,,
3000,11,-7.0,-43.0,-50.0,250,0.2952577471733093,0.981,,,,,
3250,12,-5.0,-76.0,-81.0,250,,0.9794166666666667,,,,,
3500,13,-5.0,-33.0,-38.0,250,0.593495562672615,0.9778333333333333,,,,,
3750,14,-3.0,-88.0,-91.0,250,,0.97625,,,,,
4000,15,-12.0,-75.0,-87.0,250,0.4966317266225815,0.9746666666666667,,,,,
4250,16,-26.0,-32.0,-58.0,250,,0.9730833333333333,,,,,
4500,17,18.0,-58.0,-40.0,250,0.611358717083931,0.9715,,,,,
4750,18,6.0,-26.0,-20.0,250,,0.9699166666666666,,,,,
5000,19,7.0,-65.0,-58.0,250,0.10155269503593445,0.9683333333333334,,,,,
5250,20,-2.0,-36.0,-38.0,250,,0.96675,,,,,
5500,21,8.0,-35.0,-27.0,250,0.057744208723306656,0.9651666666666666,,,,,
5750,22,8.0,-40.0,-32.0,250,,0.9635833333333333,,,,,
6000,23,-12.0,-53.0,-65.0,250,0.09192984364926815,0.962,,,,,
6250,24,-19.0,-54.0,-73.0,250,,0.9604166666666667,,,,,
6500,25,4.0,-65.0,-61.0,250,0.08162950351834297,0.9588333333333333,,,,,
6750,26,7.0,-64.0,-57.0,250,,0.95725,,,,,
7000,27,1.0,-47.0,-46.0,250,0.09165483340620995,0.9556666666666667,,,,,
7250,28,4.0,-4.0,0.0,250,,0.9540833333333334,,,,,
7500,29,0.0,-60.0,-60.0,250,0.039336878806352615,0.9525,,,,,
7750,30,7.0,-61.0,-54.0,250,,0.9509166666666666,,,,,
8000,31,-1.0,-43.0,-44.0,250,0.11419445648789406,0.9493333333333334,,,,,
8250,32,9.0,-28.0,-19.0,250,,0.94775,,,,,
8500,33,2.0,-33.0,-31.0,250,0.108396265655756,0.9461666666666667,,,,,
8750,34,10.0,-15.0,-5.0,250,,0.9445833333333333,,,,,
9000,35,19.0,-49.0,-30.0,250,0.03600293304771185,0.9430000000000001,,,,,
9250,36,6.0,-60.0,-54.0,250,,0.9414166666666667,,,,,
9500,37,1.0,-45.0,-44.0,250,0.041514135897159576,0.9398333333333333,,,,,
9750,38,-5.0,-42.0,-47.0,250,,0.93825,,,,,
10000,39,12.0,-42.0,-30.0,250,0.06818876415491104,0.9366666666666666,,,,,
10250,40,4.0,-38.0,-34.0,250,,0.9350833333333334,,,,,
10500,41,2.0,-3.0,-1.0,250,0.07484900951385498,0.9335,,,,,
10750,42,21.0,-63.0,-42.0,250,,0.9319166666666667,,,,,
11000,43,-13.0,-47.0,-60.0,250,0.17852431535720825,0.9303333333333333,,,,,
11250,44,21.0,-22.0,-1.0,250,,0.92875,,,,,
11500,45,-9.0,-42.0,-51.0,250,0.0700009074062109,0.9271666666666667,,,,,
11750,46,-7.0,-68.0,-75.0,250,,0.9255833333333333,,,,,
12000,47,-13.0,-33.0,-46.0,250,0.07532959058880806,0.924,,,,,
12250,48,11.0,-58.0,-47.0,250,,0.9224166666666667,,,,,
12500,49,3.0,-57.0,-54.0,250,0.10328936949372292,0.9208333333333334,,,,,
12750,50,17.0,-26.0,-9.0,250,,0.91925,,,,,
13000,51,10.0,-7.0,3.0,250,0.10807772446423769,0.9176666666666666,,,,,
13250,52,0.0,-24.0,-24.0,250,,0.9160833333333334,,,,,
13500,53,-4.0,-48.0,-52.0,250,0.03233915474265814,0.9145,,,,,
13750,54,-21.0,-25.0,-46.0,250,,0.9129166666666667,,,,,
14000,55,8.0,-42.0,-34.0,250,0.10171821527183056,0.9113333333333333,,,,,
14250,56,18.0,-65.0,-47.0,250,,0.9097500000000001,,,,,
14500,57,3.0,-69.0,-66.0,250,0.04015045426785946,0.9081666666666667,,,,,
14750,58,6.0,-58.0,-52.0,250,,0.9065833333333333,,,,,
15000,59,11.0,-56.0,-45.0,250,0.1783440113067627,0.905,,,,,
15250,60,-18.0,-9.0,-27.0,250,,0.9034166666666666,,,,,
15500,61,10.0,-78.0,-68.0,250,0.10751879587769508,0.9018333333333334,,,,,
15750,62,-1.0,-31.0,-32.0,250,,0.90025,,,,,
16000,63,-10.0,-39.0,-49.0,250,0.06688242405653,0.8986666666666667,,,,,
16250,64,1.0,-24.0,-23.0,250,,0.8970833333333333,,,,,
16500,65,-6.0,4.0,-2.0,250,0.028100564144551754,0.8955,,,,,
16750,66,15.0,-59.0,-44.0,250,,0.8939166666666667,,,,,
17000,67,5.0,-33.0,-28.0,250,0.11233672127127647,0.8923333333333333,,,,,
17250,68,22.0,-28.0,-6.0,250,,0.89075,,,,,
17500,69,18.0,-60.0,-42.0,250,0.14633341878652573,0.8891666666666667,,,,,
17750,70,10.0,-53.0,-43.0,250,,0.8875833333333334,,,,,
18000,71,-32.0,-25.0,-57.0,250,0.10570818185806274,0.886,,,,,
18250,72,18.0,-44.0,-26.0,250,,0.8844166666666666,,,,,
18500,73,-11.0,-12.0,-23.0,250,0.1461573727428913,0.8828333333333334,,,,,
18750,74,1.0,-62.0,-61.0,250,,0.88125,,,,,
19000,75,9.0,-43.0,-34.0,250,0.03580937907099724,0.8796666666666667,,,,,
19250,76,7.0,-26.0,-19.0,250,,0.8780833333333333,,,,,
19500,77,10.0,-70.0,-60.0,250,0.03598639275878668,0.8765000000000001,,,,,
19750,78,2.0,-47.0,-45.0,250,,0.8749166666666667,,,,,
20000,79,17.0,-46.0,-29.0,250,0.11091433465480804,0.8733333333333333,,,,,
20250,80,-3.0,-18.0,-21.0,250,,0.87175,,,,,
20500,81,9.0,-32.0,-23.0,250,0.03449784405529499,0.8701666666666666,,,,,
20750,82,-9.0,-24.0,-33.0,250,,0.8685833333333334,,,,,
21000,83,-1.0,-38.0,-39.0,250,0.0745049137622118,0.867,,,,,
21250,84,-26.0,-23.0,-49.0,250,,0.8654166666666667,,,,,
21500,85,6.0,-48.0,-42.0,250,0.039696223102509975,0.8638333333333333,,,,,
21750,86,21.0,-23.0,-2.0,250,,0.86225,,,,,
22000,87,19.0,-32.0,-13.0,250,0.14710838347673416,0.8606666666666667,,,,,
22250,88,-34.0,11.0,-23.0,250,,0.8590833333333333,,,,,
22500,89,-20.0,-24.0,-44.0,250,0.10149463638663292,0.8575,,,,,
22750,90,1.0,-36.0,-35.0,250,,0.8559166666666667,,,,,
23000,91,5.0,-35.0,-30.0,250,0.13490008935332298,0.8543333333333334,,,,,
23250,92,15.0,-16.0,-1.0,250,,0.85275,,,,,
23500,93,-27.0,-36.0,-63.0,250,0.07176566496491432,0.8511666666666666,,,,,
23750,94,5.0,-24.0,-19.0,250,,0.8495833333333334,,,,,
24000,95,16.0,-47.0,-31.0,250,0.03073418140411377,0.848,,,,,
24250,96,10.0,-43.0,-33.0,250,,0.8464166666666667,,,,,
24500,97,4.0,-34.0,-30.0,250,0.07134842220693827,0.8448333333333333,,,,,
24750,98,19.0,-51.0,-32.0,250,,0.84325,,,,,
25000,99,13.0,-49.0,-36.0,250,0.06548960320651531,0.8416666666666667,,,,,
25250,100,-26.0,-21.0,-47.0,250,,0.8400833333333333,,,,,
25500,101,6.0,-57.0,-51.0,250,0.10368003323674202,0.8385,,,,,
25750,102,2.0,-14.0,-12.0,250,,0.8369166666666666,,,,,
26000,103,16.0,-34.0,-18.0,250,0.0759003534913063,0.8353333333333334,,,,,
26250,104,7.0,-50.0,-43.0,250,,0.83375,,,,,
26500,105,16.0,-5.0,11.0,250,0.11418133601546288,0.8321666666666667,,,,,
26750,106,0.0,-50.0,-50.0,250,,0.8305833333333333,,,,,
27000,107,1.0,-33.0,-32.0,250,0.07687432318925858,0.829,,,,,
27250,108,9.0,-25.0,-16.0,250,,0.8274166666666667,,,,,
