env_steps,episode,return_0,return_1,joint_return,length,loss,epsilon,entropy,approx_kl,clip_fraction,actor_loss,critic_loss
250,0,-14.0,-69.0,-83.0,250,,0.9984166666666666,,,,,
500,1,4.0,-75.0,-71.0,250,,0.9968333333333333,,,,,
750,2,10.0,-66.0,-56.0,250,,0.99525,,,,,
1000,3,5.0,-50.0,-45.0,250,0.47933533787727356,0.9936666666666667,,,,,
1250,4,-2.0,-11.0,-13.0,250,,0.9920833333333333,,,,,
1500,5,-4.0,-33.0,-37.0,250,0.1534520462155342,0.9905,,,,,
1750,6,18.0,-49.0,-31.0,250,,0.9889166666666667,,,,,
2000,7,4.0,-58.0,-54.0,250,0.1573895588517189,0.9873333333333333,,,,,
2250,8,-7.0,-46.0,-53.0,250,,0.98575,,,,,
2500,9,-19.0,-29.0,-48.0,250,0.12577440962195396,0.9841666666666666,,,,,
2750,10,12.0,-45.0,-33.0,250,,0.9825833333333334,,,,,
3000,11,-9.0,-38.0,-47.0,250,0.14873825386166573,0.981,,,,,
3250,12,17.0,-75.0,-58.0,250,,0.9794166666666667,,,,,
3500,13,14.0,-28.0,-14.0,250,0.09199118241667747,0.9778333333333333,,,,,
3750,14,-28.0,-32.0,-60.0,250,,0.97625,,,,,
4000,15,-12.0,-35.0,-47.0,250,0.1382504738867283,0.9746666666666667,,,,,
4250,16,2.0,-66.0,-64.0,250,,0.9730833333333333,,,,,
4500,17,-6.0,-76.0,-82.0,250,0.10645341500639915,0.9715,,,,,
4750,18,6.0,-52.0,-46.0,250,,0.9699166666666666,,,,,
5000,19,29.0,2.0,31.0,250,0.09520724043250084,0.9683333333333334,,,,,
5250,20,-11.0,-58.0,-69.0,250,,0.96675,,,,,
5500,21,21.0,-55.0,-34.0,250,0.07154317200183868,0.9651666666666666,,,,,
5750,22,10.0,-42.0,-32.0,250,,0.9635833333333333,,,,,
6000,23,32.0,-54.0,-22.0,250,0.04379461985081434,0.962,,,,,
6250,24,10.0,-34.0,-24.0,250,,0.9604166666666667,,,,,
6500,25,11.0,-66.0,-55.0,250,0.07500739768147469,0.9588333333333333,,,,,
6750,26,16.0,-26.0,-10.0,250,,0.95725,,,,,
7000,27,-6.0,-46.0,-52.0,250,0.07638381980359554,0.9556666666666667,,,,,
7250,28,-16.0,-63.0,-79.0,250,,0.9540833333333334,,,,,
7500,29,10.0,-78.0,-68.0,250,0.026470882818102837,0.9525,,,,,
7750,30,-8.0,-49.0,-57.0,250,,0.9509166666666666,,,,,
8000,31,3.0,-49.0,-46.0,250,0.06862200237810612,0.9493333333333334,,,,,
8250,32,-17.0,-54.0,-71.0,250,,0.94775,,,,,
8500,33,13.0,-65.0,-52.0,250,0.0445613618940115,0.9461666666666667,,,,,
8750,34,-12.0,-41.0,-53.0,250,,0.9445833333333333,,,,,
9000,35,9.0,-11.0,-2.0,250,0.03296227753162384,0.9430000000000001,,,,,
9250,36,-4.0,-51.0,-55.0,250,,0.9414166666666667,,,,,
9500,37,28.0,-26.0,2.0,250,0.04367681220173836,0.9398333333333333,,,,,
9750,38,30.0,-44.0,-14.0,250,,0.93825,,,,,
10000,39,-18.0,-38.0,-56.0,250,0.04779844731092453,0.9366666666666666,,,,,
10250,40,10.0,-55.0,-45.0,250,,0.9350833333333334,,,,,
10500,41,-5.0,-64.0,-69.0,250,0.06860790308564901,0.9335,,,,,
10750,42,8.0,-18.0,-10.0,250,,0.9319166666666667,,,,,
11000,43,-2.0,-69.0,-71.0,250,0.037445347756147385,0.9303333333333333,,,,,
11250,44,22.0,-50.0,-28.0,250,,0.92875,,,,,
11500,45,9.0,-27.0,-18.0,250,0.06433440558612347,0.9271666666666667,,,,,
